type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,has_landline_number,word_length
spam,"ডিম🥚৳৫৯!
হিমসাগর🥭 ৳৭৯/KG!
মাল্টা🍊৳১২৯/KG!

Chaldal.com/top-items|",0,1,1,0,1,0,0,1,0,0,0,0,9.6,0,64
spam,"সুস্বাদু হিমসাগর ও ল্যাংড়া আম 🥭 গিফট বক্স!

Chaldal.com/fresh-fruit|",0,1,0,0,1,0,0,1,0,0,0,0,6.62,0,61
spam,"পবিত্র ঈদকে সামনে রেখে আপনার প্রিমিয়াম লাইফস্টাইল ব্র্যান্ড স্ট্রাইপে চলছে স্ট্রাইপ ঈদ ফেস্ট, পাচ্ছেন ২০% পর্যন্ত ছাড়! আজই শপিং করুন www.stripe.clothing থেকে।|",0,1,0,1,1,0,0,0,0,0,0,0,5.95,0,138
ham,হল আপনার Google যাচাইকরণ কোড৷|,0,1,0,0,1,0,0,0,0,0,0,0,5.0,0,26
ham,"শুভ জন্মদিন নানী.. অনেক অনেক ভাল থাক, সুস্থ থাক.. ভালবাসা রইল.. 
শ্রাবন্তী.. |",0,1,0,0,0,0,0,0,0,1,1,0,4.58,0,66
spam,"ইসলামী ব্যাংক আপনার সেবায় এখন চট্টগ্রামের টেরিবাজারে,আপনি আমন্ত্রিত।
StopAd? SMS SWRL to 21242|",1,1,1,0,1,0,0,0,0,0,0,1,6.08,1,84
ham,তোর ফোন বন্ধ। কোন সমস্যা?|,0,1,0,0,0,0,0,0,0,0,0,0,3.8,0,22
spam,আজ আড়ং এর বর্ষপূর্তি উপলক্ষে চলছে বিশাল ডিস্কাউন্ট। লুকে নিন সব আকর্ষণীয় উপহার। নিচের লিংকটি ক্লিক করে জিতে নিন এখনই। |,0,1,0,0,0,0,0,0,0,1,0,0,4.75,0,99
spam,ভালোবাসার রঙে জীবন সাজাতে ডায়াল করুন *213*29363# চার্জ ৳২.৬৭/দিন।|,1,1,0,0,0,0,0,0,1,0,0,1,5.67,1,58
spam,প্রিয়জনকে ভালবাসি বলতে ডায়াল করুন *213*1533# চার্জ ৳২.৬৭/দিন|,0,1,0,0,0,0,0,0,1,0,0,1,6.25,0,56
spam,প্রিয়জনদের খুশী করার টিপস পেতে ডায়াল *213*1468# চার্জ ৳২.৬৭/দিন|,0,1,0,0,0,0,0,0,1,0,0,1,5.78,0,58
spam,জিতে নিন আই ফোন। এখনই এই লিংকে ক্লিক করে জেনে নিন বিস্তারিত |,0,1,0,0,0,0,0,0,0,1,0,0,3.92,0,49
spam,অভিনন্দন। আপনি বিকাশের নিয়মিত ব্যবহারকারী হিসেবে বিকাশের স্পেশাল কাস্টমার হিসেবে নির্বাচিত হয়েছেন। আপনি বিকাশ থেকে পেতে যাচ্ছেন দুই লক্ষ টাকা । জানতে এখনই ডায়াল করুন |,0,1,0,0,0,1,0,0,0,1,0,0,5.75,0,142
spam,‘‘১২ মে আন্তর্জাতিক নার্স দিবস। এবারের প্রতিপাদ্য-আমাদের নার্সঃ আমাদের ভবিষ্যৎ”।|,0,1,0,0,0,0,0,0,1,0,0,0,6.5,0,72
spam,“বস্ত্র অধিদপ্তরাধীন সরকারি টেক্সটাইল ইঞ্জিনিয়ারিং কলেজসমূহে বি.এসসি. ইন টেক্সটাইল ইঞ্জিনিয়ারিং কোর্সে অনলাইনে শিক্ষার্থীদের ভর্তির আবেদন গ্রহণ চলছে” বিস্তারিত www.dot.gov.bd|,0,1,0,1,1,0,0,0,0,1,0,0,7.84,0,157
spam,থ্যালাসেমিয়া রোগ থেকে বাঁচতে বিয়ের আগে রক্ত পরীক্ষা করিয়ে নিন । রোগী ও বাহক কিংবা বাহকে বাহকে বিয়ে নয়-বাংলাদেশ থ্যালাসেমিয়া সমিতি।|,0,1,0,0,0,0,0,0,0,1,0,0,5.35,0,111
spam,ডিলে মরটিন অ্যারোসল৳২৫৯বিফ৳৭৯৯চাল৳৫৬🎁কোডঃ FNT&Cchdl.co/vYWZmxri|,0,1,1,0,1,0,0,1,0,0,0,0,14.0,0,61
spam,অফার! অফার!! অফার!!! আজ আড়ং এর ২০ বছর পুর্তি উপলক্ষে স্পেশাল অফার। লিংক্টিতে ক্লিক করুন এবং বুঝে নিন আকর্ষণীয় পুরষ্কার। |,0,1,0,0,0,0,0,0,0,1,1,0,4.6,0,101
spam,ডিলে টয়লেট ক্লিনার ৳৬৯৳ ৯৯+ বাজারে ৫টি গিফটঃ WR T&C chdl.co/1k37U8dp|,0,1,1,0,1,0,0,0,0,0,0,0,5.0,0,60
spam,১০জিবি+১০০মিনিট+৫০SMS@২০৯ টাকা/৩০ দিন; অফার পেতে ডায়াল করুন*১১১*১০৭#|,0,1,1,0,1,1,0,0,1,0,0,1,7.71,0,63
spam,৩৫০মিনিট+২জিবি+২০SMS@২২৪ টাকা /৩০ দিন; অফার পেতে ডায়াল করুন*১১১*১০৮#|,0,1,1,0,1,1,0,0,1,0,0,1,6.62,0,62
spam,বিকাশ অ্যাপ থেকে নিজ নাম্বারে ৳৬০ রিচার্জ করলেই ৳২০ ক্যাশব্যাক! TCA|,0,1,1,0,1,0,0,0,0,0,0,0,5.09,0,58
spam,কুইক লোনে রেজিস্ট্রেশন করতে ডায়াল *8811*005# এবং জরুরী মুহূর্তে নিশ্চিন্তে পেয়ে যান লোন|,0,1,0,0,0,0,0,0,0,0,0,1,5.54,0,79
spam,"২৬জিবি ৩০৯টাকা,মেয়াদ আনলিমিটেড।অফার পেতে ৩০৯টাকা রিচার্জ/ডায়াল*১১১*৩০৯#|",0,1,0,0,0,1,0,0,1,0,0,1,10.0,0,67
spam,"২৭ জুন ‌আন্তর্জাতিক এমএসএমই দিবস। মাইক্রো, ক্ষুদ্র ও মাঝারি শিল্পের পৃষ্ঠপোষকতা করে ২০৪১ সালের মধ্যে একটি উন্নত সমৃদ্ধ দেশ গঠনে অবদান রাখুন। এসএমই ফাউন্ডেশন, শিল্প মন্ত্রণালয়।|",0,1,0,0,0,0,0,0,1,0,0,1,5.54,0,151
spam,বাংলাদেশ বিমান বাহিনীতে ৮৯ বাফা কোর্সে অফিসার ক্যাডেট নিয়োগ চলছে। বিস্তারিতঃ https://joinairforce.baf.mil.bd|,0,1,0,1,1,0,0,0,0,0,1,0,7.5,0,98
spam,"আসুন পরিচ্ছন্ন চট্টগ্রাম গড়ি।
ঈদ মোবারক
মোঃ রেজাউল করিম চৌং
মেয়র, চসিক
StopAd? SMS WHVK to 21242|",1,1,1,0,1,0,0,0,0,0,0,1,4.53,1,85
spam,*213*18389# ডায়াল করে জানুন সেলস/মার্কেটিং চাকুরীর খবর চার্জ ২.৬৭ টাকা/দিন|,1,1,0,0,0,1,0,0,1,0,0,1,5.9,1,66
spam,"৩৫৳ পিয়াজ কিনতে ডাউনলোড করুন
ln.run/F-3-w
ফ্রি ডেলিভারী 
প্রথম বার|",0,1,0,0,1,0,0,0,0,0,0,0,5.2,0,60
spam,ঈদের আগেই GKK লাইফ চেক করে অর্ডার করুন। বিস্তারিত/অপ্টআউট ১৬৬২৭-TCA* |,1,1,1,0,1,0,0,0,0,0,0,1,5.5,1,60
spam,এই ঈদে সবার জন্য পিওরইট RO তে চলছে ২৫০০৳ ছাড়! বিস্তারিত/অপ্টআউট ১৬৬২৭*|,1,1,1,0,1,0,0,0,0,0,0,1,4.67,1,60
spam,"বিটিআরসি অফিস এখন নতুন ঠিকানায় নিজস্ব ভবনে, প্লট: ই-৫/এ, আগারগাঁও প্রশাসনিক এলাকা, শেরে-বাংলা নগর, ঢাকা-১২০৭|",0,1,0,0,0,0,0,0,0,0,0,1,5.67,0,95
spam,"প্রিয় গ্রাহক, আপনার এলাকায় রবি 4.5G ইন্টারনেট এখন আরও বেশি শক্তিশালী। আজই এক্সপেরিয়েন্স করুন দ্রুত গতির ইন্টারনেট।। আকর্ষণীয় সব অফার কিনতে ডায়াল করুন *৮৮৮#। কোনো মতামত বা অভিযোগ জানাতে ব্যবহার করুন মাই রবি অ্যাপ https://cutt.ly/Vwqu8c6C|",0,1,0,1,1,0,0,0,0,1,1,1,5.4,0,203
spam,ঈদ মোবারক! নিউ হিমাচল ট্রাভেলসের ঢাকা-নাটোর-রাজশাহী-ঢাকা রুটের ঈদের টিকেট এখন অনলাইনে পাওয়া যাচ্ছে। টিকেট ক্রয় করতে ক্লিক করুন : newhimachaltravels.com অথবা bdtickets.com কল: ১৬৪৬০|,1,1,0,0,1,0,0,0,0,1,0,1,6.48,1,159
spam,"দারাজে ঈদ উৎসবে ফ্রি ডেলিভারি🚚💨 সাথে আছে বিকাশে ৳২৫০ ক্যাশব্যাক, মিস্ট্রি বক্স ও হট ডিলস > ক্লিক https://click.daraz.com.bd/e/_C69OCr|",0,1,0,1,1,0,0,1,0,0,1,0,6.12,0,117
spam,"ঈদ কেনাকাটা হোক এবার ডায়মন্ড ওয়ার্ল্ডের সাথে, উপভোগ করুন ডায়মন্ড গহনায় ২৫% ও গোল্ড মজুরীতে বিশাল ছাড়। ০১৭১৩১৯৯২৭০|",1,1,0,0,0,0,1,0,0,1,0,0,5.17,0,97
spam,দারাজে ৳২৫০ বিকাশ ক্যাশব্যাক🥳ঈদ উৎসব🎁মিস্ট্রি বক্স+হট ডিলস > ক্লিক https://click.daraz.com.bd/e/_CY8qr9|,0,1,1,1,1,0,0,1,0,0,1,0,9.11,0,95
spam,ESSENTIALS ও Ophelia এ চলছে নির্দিষ্ট পণ্যে ৫০% ছাড়! এক্ষুনি চলে আসুন৷|,0,1,1,0,1,0,0,0,0,0,0,0,4.75,0,60
spam,মি. নূরের মত ২০২৩ ইনটেকে কানাডাতে যাবেন যেভাবে https://gic.im/noor/|,0,1,0,1,1,0,0,0,0,0,1,1,5.78,0,60
spam,Morning! আজ ২০২৩ এর লাস্ট ইনটেকে প্রসেস শুরু করতে 3pm-5pm এর মাঝে আমাদের অফিস ভিসিট করুন: https://gic.im/ec - GIC Edu|,0,1,1,1,1,0,0,0,1,1,1,1,4.68,0,99
spam,"up to ১৭,০০০CAD স্কলারশিপে ২০২৩ এর শেষ ইনটেকে apply করতে ৩ জুন 3pm-5pm এর মাঝে আমাদের Free counselling সেশনে জয়েন করুন https://gic.im/ec|",0,1,1,1,1,0,0,0,1,1,1,1,4.91,0,116
spam,"অভিনন্দন। আপনি বছরজুড়ে ফ্রি সর্বোচ্চ২৬জিবি পাবেন, সাথে ১ম ৩মাস BINGE সাবসক্রিপশন ফ্রি। অফারটি পেতে ৩০মিনিট পরে ডায়াল *২১২৯১*২১#|",1,1,1,0,1,0,0,0,1,1,0,1,5.78,1,111
spam,এই ঈদে সেরা অফারে মোবাইল কিনুন Pickaboo থেকে! https://cutt.ly/Awttr5dc|,0,1,0,1,1,0,0,0,0,0,1,0,6.22,0,63
spam,"চাল৳৬০
ডিম৳১৪৯
চিনি৳১৪০
মাল্টা৳২২৯
🎁গিফট কোড:C2
T&C
chdl.co/yk708WVj|",0,1,0,0,1,0,0,1,0,0,0,0,7.0,0,68
spam,"সাশ্রয়ে বাজার!
চাল৳৬০
আলু৳৩৯
মুরগী৳২৬৯
🎁কোড: 5L
T&C
chdl.co/VLp4o1wx|",0,1,0,0,1,0,0,1,0,0,0,0,6.0,0,67
spam,"সাশ্রয়ে ঈদ বাজার🌙
৫লি রূপচাঁদা তেল ৳৮৯৯
কোড: 1W
T&C
chdl.co/81klM2yX|",0,1,0,0,1,0,0,1,0,0,0,0,4.82,0,63
spam,"Lotto প্রিমিয়াম কোয়ালিটি লোফার সুজ, দারাজে এখন ৫৭% ডিস্কাউন্টে ডেলিভারি চার্জসহ মাত্র ৩১২টাকায়, অর্ডার করার জন্য নিচের লিংকে ক্লিক করুন-👇|",0,1,0,0,1,1,0,1,1,0,0,0,5.65,0,119
spam,"অস্থির বাজারে, স্বস্তির অফার 🥰😇

(৭৬ টাকায় ১ কেজি আলু,১ কেজি পিয়াজ,১/২ কেজি শশা🔥 বিকাশ ক্যাশব্যাক এরপর)

ঢাকার জন্য👇

আধাকেজি শশা মাত্র ১১ টাকা 😱 https://click.daraz.com.bd/e/_CZIXHP


১ কেজি আলু ১৯ টাকা ~
https://click.daraz.com.bd/e/_CWi1F3

১ কেজি পেয়াজ ২৯ টাকা ~
https://click.daraz.com.bd/e/_CXOOXX

❄️❄ডেলিভারি চার্জ ফ্ল্যাট ২৫ টাকা।

💥পেয়াজ বর্তমান বাজার মুল্য ৭০-৮০৳ টাকা 
💥আলু বর্তমান বাজার মুল্য ৪০ টাকা
💥বিকাশ ১০% ক্যাশব্যাক তো আছেই
(৭৬ টাকায় ১ কেজি আলু, ১ কেজি পিয়াজ আর আধাকেজি শশা ৩ টি আইটেম এক সাথে অর্ডার করুন বাজারমূল্য থেকে অনেক কম দামে)|",0,1,1,1,1,1,0,1,1,1,1,0,5.09,0,482
